            transverse           transverse ['P21,1766 1716 2144 1773']
             processes            processes ['P21,15 1833 384 1895']
                     ,                    , ['P21,15 1833 384 1895']
                 which                which ['P21,424 1812 647 1877']
                   are                  are ['P21,685 1833 798 1877']
                  more                 more ['P21,834 1833 1026 1877']
                  than                 than ['P21,1064 1812 1232 1877']
                   1.2                  1.2 ['P21,1278 1813 1378 1877']
                 times                times ['P21,1417 1812 1612 1877']
                   the                  the ['P21,1650 1812 1763 1877']
                length               length ['P21,1800 1812 2033 1895']
                    of                   of ['P21,2072 1812 2153 1877']
                   the                  the ['P21,17 1917 130 1982']
             vertebral            vertebral ['P21,175 1917 509 1982']
               centrum              centrum ['P21,555 1926 865 1982']
                     (                    ( ['P21,912 1917 1273 1999']
               Gilmore              Gilmore ['P21,912 1917 1273 1999']
                     ,                    , ['P21,912 1917 1273 1999']
                  1920                 1920 ['P21,1330 1917 1544 1999']
                     )                    ) ['P21,1330 1917 1544 1999']
                     .                    . ['P21,1330 1917 1544 1999']
                    In                   In ['P21,1596 1919 1675 1981']
            Aucasaurus           Aucasaurus ['P21,1719 1919 2146 1982']
                     (                    ( ['P21,18 2022 258 2104']
                 Coria                Coria ['P21,18 2022 258 2104']
                    et                   et ['P21,292 2031 357 2087']
                   al.                  al. ['P21,392 2022 500 2100']
                     ,                    , ['P21,392 2022 500 2100']
                  2002                 2002 ['P21,538 2022 739 2104']
                     )                    ) ['P21,538 2022 739 2104']
                   and                  and ['P21,776 2022 914 2087']
X           Camotaurus          Carnotaurus ['P21,955 2024 1408 2087']
                     (                    ( ['P21,1442 2022 1761 2104']
                  MACN                 MACN ['P21,1442 2022 1761 2104']
                    CH                   CH ['P21,1795 2023 1926 2087']
                   894                  894 ['P21,1964 2022 2141 2104']
                     )                    ) ['P21,1964 2022 2141 2104']
                     ,                    , ['P21,1964 2022 2141 2104']
                   the                  the ['P21,17 2127 130 2192']
            transverse           transverse ['P21,169 2136 547 2192']
             processes            processes ['P21,585 2148 932 2209']
                    of                   of ['P21,974 2127 1056 2192']
            especially           especially ['P21,1086 2126 1444 2209']
                   the                  the ['P21,1482 2127 1595 2192']
              anterior             anterior ['P21,1635 2126 1934 2192']
X           midcaudals          mid-caudals ['P21,1971 2126 2143 2192', 'P21,16 2232 296 2298']
                   are                  are ['P21,327 2254 440 2298']
              strongly             strongly ['P21,472 2232 776 2315']
             elongated            elongated ['P21,805 2232 1168 2315']
                   and                  and ['P21,1200 2232 1337 2298']
                  each                 each ['P21,1367 2232 1535 2298']
               process              process ['P21,1563 2254 1838 2315']
                    is                   is ['P21,1868 2232 1922 2298']
                  more                 more ['P21,1952 2254 2144 2298']
                  than                 than ['P21,17 2337 185 2402']
                   1.4                  1.4 ['P21,249 2338 350 2402']
                 times                times ['P21,407 2337 602 2402']
                   the                  the ['P21,660 2337 773 2402']
                length               length ['P21,830 2337 1063 2420']
                    of                   of ['P21,1120 2337 1202 2402']
                   the                  the ['P21,1250 2337 1364 2402']
             vertebral            vertebral ['P21,1420 2337 1755 2402']
               centrum              centrum ['P21,1811 2346 2139 2402']
                     .                    . ['P21,1811 2346 2139 2402']
                 Again                Again ['P21,6 2443 255 2527']
                     ,                    , ['P21,6 2443 255 2527']
                   the                  the ['P21,307 2443 421 2509']
                  lack                 lack ['P21,469 2443 622 2509']
                    of                   of ['P21,672 2443 754 2509']
              anterior             anterior ['P21,795 2443 1095 2509']
                caudal               caudal ['P21,1142 2443 1389 2509']
             vertebrae            vertebrae ['P21,1436 2443 1787 2509']
                    in                   in ['P21,1835 2443 1905 2508']
                  more                 more ['P21,1952 2465 2145 2509']
                 basal                basal ['P21,7 2550 200 2615']
            abelisaurs           abelisaurs ['P21,241 2550 614 2615']
                 makes                makes ['P21,653 2550 891 2615']
                    it                   it ['P21,931 2550 982 2615']
X            difficult             dificult ['P21,1022 2550 1307 2615']
                    to                   to ['P21,1347 2559 1420 2615']
              evaluate             evaluate ['P21,1462 2550 1772 2615']
                    at                   at ['P21,1814 2559 1884 2615']
                 which                which ['P21,1922 2550 2146 2615']
                  node                 node ['P21,6 2656 190 2722']
                within               within ['P21,252 2656 490 2722']
           Abelisauria          Abelisauria ['P21,553 2656 988 2722']
                  this                 this ['P21,1051 2656 1184 2722']
             character            character ['P21,1248 2656 1599 2722']
            represents           represents ['P21,1662 2665 2040 2739']
                     a                    a ['P21,2106 2677 2146 2722']
          synapomorphy         synapomorphy ['P21,9 2763 594 2846']
                     .                    . ['P21,9 2763 594 2846']
               However              However ['P21,653 2765 1014 2842']
                     ,                    , ['P21,653 2765 1014 2842']
                   the                  the ['P21,1072 2763 1185 2829']
              probable             probable ['P21,1238 2763 1574 2846']
          monophyletic         monophyletic ['P21,1627 2762 2146 2846']
                 group                group ['P21,7 2891 229 2953']
                    of                   of ['P21,297 2870 379 2936']
                 small                small ['P21,437 2870 632 2936']
            abelisaurs           abelisaurs ['P21,697 2869 1070 2936']
             including            including ['P21,1135 2869 1486 2953']
X            Noasaurus            Xoasaurus ['P21,1549 2873 1943 2936']
                   and                  and ['P21,2008 2870 2146 2936']
         Masiakasaurus        Masiakasaurus ['P21,8 2977 570 3043']
                     (                    ( ['P21,634 2978 978 3061']
               Carrano              Carrano ['P21,634 2978 978 3061']
                    et                   et ['P21,1044 2987 1110 3043']
                   al.                  al. ['P21,1175 2977 1283 3057']
                     ,                    , ['P21,1175 2977 1283 3057']
                  2002                 2002 ['P21,1352 2978 1577 3061']
                     )                    ) ['P21,1352 2978 1577 3061']
                     ,                    , ['P21,1352 2978 1577 3061']
                   and                  and ['P21,1646 2977 1784 3043']
               perhaps              perhaps ['P21,1848 2977 2144 3061']
             Ligabueno            Ligabueno ['P21,6 3084 392 3167']
                     (                    ( ['P21,438 3084 679 3167']
                 Coria                Coria ['P21,438 3084 679 3167']
X                    &                   &, ['P21,722 3085 786 3150']
               Salgado              Salgado ['P21,831 3084 1151 3168']
                     ,                    , ['P21,831 3084 1151 3168']
                  2000                 2000 ['P21,1197 3085 1422 3167']
                     )                    ) ['P21,1197 3085 1422 3167']
                     ,                    , ['P21,1197 3085 1422 3167']
                  does                 does ['P21,1469 3084 1636 3150']
                   not                  not ['P21,1678 3093 1804 3150']
                  seem                 seem ['P21,1848 3106 2029 3150']
                    to                   to ['P21,2070 3094 2143 3150']
                  have                 have ['P21,6 3191 180 3256']
                   the                  the ['P21,231 3191 344 3256']
               derived              derived ['P21,395 3191 671 3256']
             character            character ['P21,721 3191 1072 3256']
                 state                state ['P21,1123 3200 1316 3270']
                     ,                    , ['P21,1123 3200 1316 3270']
                 since                since ['P21,1371 3191 1551 3256']
                   the                  the ['P21,1601 3191 1715 3256']
            transverse           transverse ['P21,1765 3200 2145 3256']
             processes            processes ['P21,6 3318 355 3380']
                   are                  are ['P21,404 3318 517 3363']
                  very                 very ['P21,563 3318 723 3380']
                 short                short ['P21,771 3297 963 3363']
                    in                   in ['P21,1009 3297 1079 3362']
                     a                    a ['P21,1127 3318 1167 3363']
             posterior            posterior ['P21,1212 3297 1554 3380']
            mid-caudal           mid-caudal ['P21,1598 3297 2023 3363']
                    of                   of ['P21,2072 3297 2154 3363']
             Ligabueno            Ligabueno ['P21,6 3404 392 3487']
                     (                    ( ['P21,457 3404 901 3487']
             Bonaparte            Bonaparte ['P21,457 3404 901 3487']
                     ,                    , ['P21,457 3404 901 3487']
                  1996                 1996 ['P21,975 3404 1170 3487']
                     )                    ) ['P21,975 3404 1170 3487']
                   and                  and ['P21,1235 3404 1373 3470']
             seemingly            seemingly ['P21,1437 3403 1804 3487']
                  also                 also ['P21,1866 3404 2012 3470']
                    in                   in ['P21,2075 3403 2146 3469']
         Masiakasaurus        Masiakasaurus ['P21,8 3511 570 3577']
                     (                    ( ['P21,652 3512 996 3595']
               Carrano              Carrano ['P21,652 3512 996 3595']
                    et                   et ['P21,1080 3521 1146 3577']
                   al.                  al. ['P21,1230 3511 1338 3591']
                     ,                    , ['P21,1230 3511 1338 3591']
                  2002                 2002 ['P21,1424 3512 1648 3595']
                     )                    ) ['P21,1424 3512 1648 3595']
                     .                    . ['P21,1424 3512 1648 3595']
                  Thus                 Thus ['P21,1735 3511 1945 3591']
                     ,                    , ['P21,1735 3511 1945 3591']
                   the                  the ['P21,2031 3511 2145 3577']
              strongly             strongly ['P21,9 3618 314 3702']
              elongate             elongate ['P21,360 3618 676 3702']
            transverse           transverse ['P21,724 3628 1103 3684']
             processes            processes ['P21,1149 3640 1499 3702']
                appear               appear ['P21,1548 3640 1805 3702']
                    to                   to ['P21,1851 3628 1924 3684']
                    be                   be ['P21,1973 3618 2057 3684']
                     a                    a ['P21,2106 3640 2146 3684']
          synapomorphy         synapomorphy ['P21,9 3725 575 3809']
                    of                   of ['P21,610 3725 692 3791']
                   the                  the ['P21,717 3725 831 3791']
         Abelisauridae        Abelisauridae ['P21,864 3725 1406 3791']
                     .                    . ['P21,864 3725 1406 3791']
                     4                    4 ['P22,113 20 174 84']
                     .                    . ['P22,113 20 174 84']
                 Large                Large ['P22,213 20 429 102']
                medial               medial ['P22,456 18 708 84']
            depression           depression ['P22,737 18 1135 102']
              anterior             anterior ['P22,1164 18 1465 84']
                    to                   to ['P22,1492 28 1565 84']
                   the                  the ['P22,1595 18 1709 84']
                  base                 base ['P22,1737 18 1900 84']
                    of                   of ['P22,1930 18 2012 84']
                   the                  the ['P22,2031 18 2145 84']
                neural               neural ['P22,6 125 244 191']
                 spine                spine ['P22,288 125 477 208']
                   and                  and ['P22,521 125 660 191']
                  lack                 lack ['P22,700 125 855 191']
                    of                   of ['P22,898 125 980 191']
                     a                    a ['P22,1014 146 1055 191']
          longitudinal         longitudinal ['P22,1095 125 1554 208']
                furrow               furrow ['P22,1596 125 1854 191']
                    on                   on ['P22,1896 146 1990 191']
                   the                  the ['P22,2031 125 2145 191']
              anterior             anterior ['P22,8 231 309 298']
                 basal                basal ['P22,338 232 531 298']
                  part                 part ['P22,561 241 717 315']
                    of                   of ['P22,748 232 830 298']
                   the                  the ['P22,852 232 966 298']
                 spine                spine ['P22,999 231 1208 315']
                     .                    . ['P22,999 231 1208 315']
                    In                   In ['P22,1244 234 1323 297']
                 basal                basal ['P22,1353 232 1547 298']
             theropods            theropods ['P22,1577 232 1956 315']
                     (                    ( ['P22,1989 232 2071 315']
                    e.                   e. ['P22,1989 232 2071 315']
                    g.                   g. ['P22,2081 253 2140 315']
X       Dilophosaurusg       Dilophosaurus; ['P22,6 339 556 423']
                Welles               Welles ['P22,595 339 863 419']
                     ,                    , ['P22,595 339 863 419']
                  1984                 1984 ['P22,911 340 1105 423']
                     )                    ) ['P22,911 340 1105 423']
                   and                  and ['P22,1146 339 1284 405']
                 basal                basal ['P22,1320 339 1513 405']
            tetanurans           tetanurans ['P22,1551 349 1950 405']
                     (                    ( ['P22,1989 340 2140 423']
                  e.g.                 e.g. ['P22,1989 340 2140 423']
X          Allosaurusg          Allosaurus; ['P22,6 446 417 526']
                Madsen               Madsen ['P22,476 446 796 526']
                     ,                    , ['P22,476 446 796 526']
                  1976                 1976 ['P22,861 446 1078 530']
                     )                    ) ['P22,861 446 1078 530']
                     ,                    , ['P22,861 446 1078 530']
                     a                    a ['P22,1135 468 1176 512']
                narrow               narrow ['P22,1227 468 1501 512']
                groove               groove ['P22,1554 468 1810 530']
               extends              extends ['P22,1864 446 2144 512']
                  from                 from ['P22,7 553 191 619']
               between              between ['P22,239 553 545 619']
                   the                  the ['P22,594 553 708 619']
       prezygapophyses      prezygapophyses ['P22,757 553 1398 637']
           posteriorly          posteriorly ['P22,1448 553 1858 637']
                    to                   to ['P22,1907 563 1980 619']
                   the                  the ['P22,2031 553 2145 619']
                  base                 base ['P22,7 660 170 726']
                    of                   of ['P22,203 660 285 726']
                   the                  the ['P22,308 660 422 726']
                neural               neural ['P22,452 660 690 726']
                 spine                spine ['P22,723 660 913 744']
                   and                  and ['P22,946 660 1084 726']
                  also                 also ['P22,1117 660 1262 726']
               invades              invades ['P22,1295 660 1576 726']
                   the                  the ['P22,1608 660 1722 726']
                 lower                lower ['P22,1753 660 1961 726']
                  part                 part ['P22,1991 670 2147 744']
                    of                   of ['P22,8 767 91 833']
                   the                  the ['P22,115 767 229 833']
              anterior             anterior ['P22,263 767 564 833']
                  side                 side ['P22,598 767 738 833']
                    of                   of ['P22,774 767 856 833']
                   the                  the ['P22,880 767 994 833']
                 spine                spine ['P22,1029 767 1239 850']
                     .                    . ['P22,1029 767 1239 850']
                  This                 This ['P22,1277 767 1439 833']
                    is                   is ['P22,1473 767 1527 833']
                  also                 also ['P22,1562 767 1708 833']
                   the                  the ['P22,1743 767 1856 833']
                  case                 case ['P22,1890 788 2042 833']
                    in                   in ['P22,2075 767 2146 832']
                 basal                basal ['P22,7 874 200 940']
        neoceratosaurs       neoceratosaurs ['P22,237 883 825 953']
                     ,                    , ['P22,237 883 825 953']
                  such                 such ['P22,868 874 1035 940']
                    as                   as ['P22,1073 895 1146 940']
X        Elaphrosaurus        E/aphrosaurus ['P22,1183 874 1715 957']
                     (                    ( ['P22,1753 874 2142 957']
              Janensch             Janensch ['P22,1753 874 2142 957']
                     ,                    , ['P22,1753 874 2142 957']
                  1925                 1925 ['P22,15 982 230 1065']
                     )                    ) ['P22,15 982 230 1065']
                     .                    . ['P22,15 982 230 1065']
                    By                   By ['P22,281 984 380 1065']
              contrast             contrast ['P22,423 991 750 1061']
                     ,                    , ['P22,423 991 750 1061']
                    in                   in ['P22,797 981 867 1046']
            abelisaurs           abelisaurs ['P22,913 981 1306 1061']
                     ,                    , ['P22,913 981 1306 1061']
                  such                 such ['P22,1355 981 1522 1047']
                    as                   as ['P22,1567 1003 1640 1047']
X           Camotaurus          Carnotaurus ['P22,1691 984 2147 1048']
                     (                    ( ['P22,8 1088 328 1171']
                  MACN                 MACN ['P22,8 1088 328 1171']
                    CH                   CH ['P22,360 1089 491 1154']
                   894                  894 ['P22,526 1089 681 1171']
                     )                    ) ['P22,526 1089 681 1171']
                   and                  and ['P22,715 1088 853 1154']
         Majungatholus        Majungatholus ['P22,885 1088 1439 1172']
                     (                    ( ['P22,1470 1088 1958 1172']
               FMNH/UA              FMNH/UA ['P22,1470 1088 1958 1172']
X                 ?eld                field ['P22,1987 1088 2146 1154']
                    Nr                   Nr ['P22,6 1198 130 1261']
                     .                    . ['P22,6 1198 130 1261']
                 96313                96313 ['P22,187 1196 456 1278']
                     )                    ) ['P22,187 1196 456 1278']
                     ,                    , ['P22,187 1196 456 1278']
                   and                  and ['P22,512 1195 651 1261']
                    in                   in ['P22,702 1195 772 1260']
                  MPEF                 MPEF ['P22,825 1198 1080 1260']
                     V                    V ['P22,1131 1198 1193 1261']
                  1699                 1699 ['P22,1252 1196 1439 1275']
                     ,                    , ['P22,1252 1196 1439 1275']
                     a                    a ['P22,1495 1217 1536 1261']
               widened              widened ['P22,1585 1195 1918 1275']
                     ,                    , ['P22,1585 1195 1918 1275']
                  deep                 deep ['P22,1973 1195 2145 1279']
            depression           depression ['P22,7 1302 406 1386']
                    is                   is ['P22,459 1302 513 1368']
             developed            developed ['P22,569 1302 948 1386']
                behind               behind ['P22,1001 1302 1258 1368']
                   the                  the ['P22,1312 1302 1425 1368']
       prezygapophyses      prezygapophyses ['P22,1479 1302 2142 1386']
                     ,                    , ['P22,1479 1302 2142 1386']
              anterior             anterior ['P22,8 1409 309 1475']
                    to                   to ['P22,338 1418 411 1475']
                   the                  the ['P22,443 1409 556 1475']
                neural               neural ['P22,586 1409 823 1475']
                 spine                spine ['P22,855 1409 1065 1492']
                     .                    . ['P22,855 1409 1065 1492']
                  This                 This ['P22,1099 1409 1262 1475']
            depression           depression ['P22,1293 1409 1692 1492']
                    is                   is ['P22,1721 1409 1775 1475']
              bordered             bordered ['P22,1805 1409 2146 1475']
           posteriorly          posteriorly ['P22,6 1515 416 1599']
                    by                   by ['P22,466 1516 558 1599']
                     a                    a ['P22,609 1537 649 1582']
                dorsal               dorsal ['P22,700 1516 932 1582']
                  roof                 roof ['P22,983 1516 1151 1582']
                    of                   of ['P22,1194 1516 1277 1582']
                  bone                 bone ['P22,1319 1516 1502 1582']
                    in                   in ['P22,1553 1515 1623 1581']
               between              between ['P22,1674 1516 1980 1582']
                   the                  the ['P22,2031 1516 2145 1582']
  spinoprezygapophyseal spinoprezygapophyseal ['P22,9 1623 889 1707']
               laminae              laminae ['P22,918 1623 1234 1703']
                     ,                    , ['P22,918 1623 1234 1703']
                 which                which ['P22,1266 1623 1490 1689']
                   are                  are ['P22,1520 1645 1632 1689']
             developed            developed ['P22,1662 1623 2041 1707']
                    as                   as ['P22,2071 1645 2145 1689']
                   low                  low ['P22,7 1730 142 1796']
                ridges               ridges ['P22,181 1730 422 1814']
                     .                    . ['P22,181 1730 422 1814']
                  Thus                 Thus ['P22,466 1730 676 1810']
                     ,                    , ['P22,466 1730 676 1810']
                    no                   no ['P22,718 1752 812 1796']
                groove               groove ['P22,854 1752 1110 1814']
                    is                   is ['P22,1150 1730 1204 1796']
               present              present ['P22,1244 1740 1517 1814']
                    on                   on ['P22,1558 1752 1651 1796']
                   the                  the ['P22,1690 1730 1804 1796']
              anterior             anterior ['P22,1846 1730 2147 1796']
               ventral              ventral ['P22,6 1837 269 1903']
                  part                 part ['P22,298 1847 454 1921']
                    of                   of ['P22,484 1837 566 1903']
                   the                  the ['P22,587 1837 701 1903']
                neural               neural ['P22,730 1837 968 1903']
                 spine                spine ['P22,999 1837 1208 1921']
                     .                    . ['P22,999 1837 1208 1921']
                 Coria                Coria ['P22,1245 1837 1456 1903']
                     &                    & ['P22,1486 1838 1551 1903']
               Salgado              Salgado ['P22,1583 1837 1880 1921']
                     (                    ( ['P22,1913 1837 2143 1920']
                  2000                 2000 ['P22,1913 1837 2143 1920']
                     )                    ) ['P22,1913 1837 2143 1920']
                  also                 also ['P22,8 1944 153 2010']
                listed               listed ['P22,210 1944 408 2010']
                   the                  the ['P22,462 1944 576 2010']
              presence             presence ['P22,630 1965 950 2028']
                    of                   of ['P22,1007 1944 1089 2010']
                  deep                 deep ['P22,1136 1944 1308 2028']
                   pre                  pre ['P22,1362 1965 1510 2028']
X                    ?                    - ['P22,1362 1965 1510 2028']
                   and                  and ['P22,1568 1944 1706 2010']
            postspinal           postspinal ['P22,1760 1944 2146 2028']
           depressions          depressions ['P22,7 2051 439 2134']
                    as                   as ['P22,481 2072 554 2117']
        synapomorphies       synapomorphies ['P22,597 2051 1215 2134']
                    of                   of ['P22,1257 2051 1339 2117']
            abelisaurs           abelisaurs ['P22,1372 2051 1766 2130']
                     ,                    , ['P22,1372 2051 1766 2130']
              although             although ['P22,1810 2051 2146 2134']
                    in                   in ['P22,7 2157 77 2223']
             reference            reference ['P22,110 2158 449 2224']
                    to                   to ['P22,483 2167 556 2224']
                   the                  the ['P22,592 2158 705 2224']
             presacral            presacral ['P22,739 2158 1080 2241']
             vertebrae            vertebrae ['P22,1112 2158 1483 2224']
                     .                    . ['P22,1112 2158 1483 2224']
                     5                    5 ['P22,117 2268 174 2331']
                     .                    . ['P22,117 2268 174 2331']
              Presence             Presence ['P22,213 2268 537 2331']
                    of                   of ['P22,568 2265 651 2331']
                    an                   an ['P22,673 2287 762 2331']
              anterior             anterior ['P22,792 2265 1093 2331']
             expansion            expansion ['P22,1122 2265 1502 2349']
                    of                   of ['P22,1533 2265 1615 2331']
                   the                  the ['P22,1636 2265 1750 2331']
                distal               distal ['P22,1780 2265 1982 2331']
                   end                  end ['P22,2012 2265 2146 2331']
                    of                   of ['P22,8 2372 91 2438']
                   the                  the ['P22,123 2372 236 2438']
            transverse           transverse ['P22,277 2382 656 2438']
               process              process ['P22,696 2394 992 2456']
                     .                    . ['P22,696 2394 992 2456']
              Although             Although ['P22,1036 2372 1398 2456']
                    in                   in ['P22,1438 2372 1508 2437']
                  some                 some ['P22,1550 2394 1740 2438']
             dinosaurs            dinosaurs ['P22,1781 2372 2144 2438']
                   the                  the ['P22,7 2479 121 2545']
            transverse           transverse ['P22,164 2489 543 2545']
             processes            processes ['P22,584 2500 934 2563']
                   are                  are ['P22,978 2500 1091 2545']
              slightly             slightly ['P22,1135 2479 1406 2563']
              expanded             expanded ['P22,1447 2479 1808 2563']
              distally             distally ['P22,1850 2479 2142 2563']
                     ,                    , ['P22,1850 2479 2142 2563']
                  only                 only ['P22,8 2586 171 2669']
                    in                   in ['P22,253 2586 323 2651']
            abelisaurs           abelisaurs ['P22,407 2586 801 2665']
                     ,                    , ['P22,407 2586 801 2665']
             including            including ['P22,887 2586 1238 2669']
            Ilokelesia           Ilokelesia ['P22,1319 2586 1672 2652']
                     (                    ( ['P22,1757 2586 1998 2669']
                 Coria                Coria ['P22,1757 2586 1998 2669']
                     &                    & ['P22,2081 2587 2146 2652']
               Salgado              Salgado ['P22,10 2693 329 2776']
                     ,                    , ['P22,10 2693 329 2776']
                  2000                 2000 ['P22,358 2693 583 2776']
                     )                    ) ['P22,358 2693 583 2776']
                     ,                    , ['P22,358 2693 583 2776']
X           Camotaurus          Carnotaurus ['P22,619 2695 1074 2759']
                     (                    ( ['P22,1099 2693 1523 2776']
             Bonaparte            Bonaparte ['P22,1099 2693 1523 2776']
                    et                   et ['P22,1548 2702 1614 2759']
                   al.                  al. ['P22,1640 2693 1748 2772']
                     ,                    , ['P22,1640 2693 1748 2772']
                  1990                 1990 ['P22,1785 2693 1979 2776']
                     )                    ) ['P22,1785 2693 1979 2776']
                   and                  and ['P22,2007 2693 2146 2759']
            Aucasaurus           Aucasaurus ['P22,6 2803 434 2866']
                     (                    ( ['P22,469 2800 710 2884']
                 Coria                Coria ['P22,469 2800 710 2884']
                    et                   et ['P22,744 2810 810 2866']
                   al.                  al. ['P22,845 2800 954 2880']
                     ,                    , ['P22,845 2800 954 2880']
                  2002                 2002 ['P22,992 2801 1217 2884']
                     )                    ) ['P22,992 2801 1217 2884']
                     ,                    , ['P22,992 2801 1217 2884']
                    is                   is ['P22,1254 2800 1309 2866']
                     a                    a ['P22,1345 2822 1386 2866']
              strongly             strongly ['P22,1422 2800 1727 2884']
              expanded             expanded ['P22,1761 2800 2142 2884']
                     ,                    , ['P22,1761 2800 2142 2884']
                narrow               narrow ['P22,6 2929 280 2973']
              anterior             anterior ['P22,310 2907 611 2973']
               process              process ['P22,639 2929 915 2991']
               present              present ['P22,945 2916 1218 2991']
                    at                   at ['P22,1248 2917 1318 2973']
                   the                  the ['P22,1347 2907 1461 2973']
                distal               distal ['P22,1492 2907 1694 2973']
                   tip                  tip ['P22,1724 2907 1822 2991']
                    of                   of ['P22,1854 2907 1937 2973']
                 these                these ['P22,1958 2907 2145 2973']
             processes            processes ['P22,6 3035 375 3098']
                     .                    . ['P22,6 3035 375 3098']
                  This                 This ['P22,440 3014 602 3080']
               process              process ['P22,662 3035 938 3098']
                    is                   is ['P22,998 3014 1052 3080']
               usually              usually ['P22,1111 3014 1379 3098']
            associated           associated ['P22,1439 3014 1823 3080']
                  with                 with ['P22,1881 3014 2046 3080']
                     a                    a ['P22,2106 3035 2146 3080']
            thickening           thickening ['P22,7 3121 402 3204']
                    of                   of ['P22,433 3121 515 3187']
                   the                  the ['P22,536 3121 650 3187']
                distal               distal ['P22,681 3121 883 3187']
                margin               margin ['P22,912 3121 1180 3204']
                    of                   of ['P22,1211 3121 1294 3187']
                   the                  the ['P22,1315 3121 1429 3187']
            transverse           transverse ['P22,1459 3130 1839 3187']
               process              process ['P22,1868 3142 2145 3204']
                     (                    ( ['P22,8 3227 250 3311']
                 Coria                Coria ['P22,8 3227 250 3311']
                    et                   et ['P22,300 3237 366 3294']
                   al.                  al. ['P22,417 3228 525 3307']
                     ,                    , ['P22,417 3228 525 3307']
                  2002                 2002 ['P22,579 3229 775 3307']
                     ,                    , ['P22,579 3229 775 3307']
X                   ?g                   fi ['P22,828 3228 938 3311']
X                    .                   g. ['P22,828 3228 938 3311']
                    2B                   2B ['P22,994 3228 1143 3311']
                     )                    ) ['P22,994 3228 1143 3311']
                     .                    . ['P22,994 3228 1143 3311']
                    As                   As ['P22,1197 3228 1297 3294']
             mentioned            mentioned ['P22,1347 3227 1747 3294']
                 above                above ['P22,1799 3228 2041 3307']
                     ,                    , ['P22,1799 3228 2041 3307']
                    it                   it ['P22,2095 3227 2146 3294']
                   can                  can ['P22,7 3345 265 3401']
                   not                  not ['P22,7 3345 265 3401']
                    be                   be ['P22,291 3335 375 3401']
            determined           determined ['P22,403 3335 825 3401']
                  with                 with ['P22,851 3335 1016 3401']
             certainty            certainty ['P22,1042 3335 1374 3419']
               whether              whether ['P22,1398 3335 1702 3401']
                    an                   an ['P22,1729 3357 1818 3401']
              anterior             anterior ['P22,1846 3335 2147 3401']
               process              process ['P22,6 3464 282 3526']
                    of                   of ['P22,310 3442 393 3508']
                   the                  the ['P22,410 3442 523 3508']
            transverse           transverse ['P22,550 3451 929 3508']
             processes            processes ['P22,955 3464 1304 3526']
                   was                  was ['P22,1329 3464 1469 3508']
               present              present ['P22,1495 3452 1768 3526']
                    in                   in ['P22,1792 3442 1862 3507']
                  MPEF                 MPEF ['P22,1890 3445 2145 3507']
                     V                    V ['P22,6 3551 68 3615']
                  1699                 1699 ['P22,119 3550 306 3629']
                     ,                    , ['P22,119 3550 306 3629']
                   but                  but ['P22,353 3549 478 3615']
                   the                  the ['P22,521 3549 634 3615']
            thickening           thickening ['P22,679 3549 1073 3633']
                    of                   of ['P22,1118 3549 1200 3615']
                   the                  the ['P22,1235 3549 1348 3615']
                distal               distal ['P22,1393 3549 1595 3615']
                   end                  end ['P22,1638 3549 1772 3615']
             indicates            indicates ['P22,1815 3549 2144 3615']
                  that                 that ['P22,7 3656 157 3722']
                  this                 this ['P22,190 3656 323 3722']
                   was                  was ['P22,356 3677 496 3722']
              probably             probably ['P22,529 3656 872 3739']
                   the                  the ['P22,905 3656 1018 3722']
                  case                 case ['P22,1052 3677 1225 3722']
                     .                    . ['P22,1052 3677 1225 3722']
                    In                   In ['P23,115 21 194 84']
               summary              summary ['P23,236 40 605 102']
                     ,                    , ['P23,236 40 605 102']
                   the                  the ['P23,649 19 763 85']
            characters           characters ['P23,803 19 1187 85']
             exhibited            exhibited ['P23,1229 18 1574 85']
                    by                   by ['P23,1613 19 1704 102']
                   the                  the ['P23,1744 19 1858 85']
                caudal               caudal ['P23,1898 19 2146 85']
             vertebrae            vertebrae ['P23,6 126 357 192']
                  from                 from ['P23,392 126 576 192']
                   the                  the ['P23,610 126 723 192']
                    La                   La ['P23,760 129 860 192']
                Paloma               Paloma ['P23,893 126 1181 192']
                Member               Member ['P23,1216 126 1535 192']
               clearly              clearly ['P23,1569 126 1816 210']
              indicate             indicate ['P23,1850 126 2145 192']
                  that                 that ['P23,7 233 157 299']
                  they                 they ['P23,196 233 355 317']
             represent            represent ['P23,394 243 739 317']
                    an                   an ['P23,779 255 868 299']
          abelisaurian         abelisaurian ['P23,909 233 1387 313']
                     ,                    , ['P23,909 233 1387 313']
              probably             probably ['P23,1428 233 1771 317']
X          abelisaurid          abelisau-ri ['P23,1811 233 2144 299', 'P23,7 340 132 419']
X                    ,                   d, ['P23,1811 233 2144 299', 'P23,7 340 132 419']
              theropod             theropod ['P23,170 340 535 424']
                     .                    . ['P23,170 340 535 424']
                 Coria                Coria ['P23,577 340 789 406']
                    et                   et ['P23,824 350 889 406']
                   al.                  al. ['P23,925 340 1008 406']
                     (                    ( ['P23,1050 340 1280 423']
                  2002                 2002 ['P23,1050 340 1280 423']
                     )                    ) ['P23,1050 340 1280 423']
                 noted                noted ['P23,1317 340 1531 406']
                   the                  the ['P23,1566 340 1680 406']
              presence             presence ['P23,1715 361 2035 424']
                    of                   of ['P23,2072 340 2154 406']
  hyposphene-hypantrum hyposphene-hypantrum ['P23,6 447 910 530']
