               PALAIOS              PALAIOS ['P1,857 100 996 129']
                     5                    5 ['P5,481 2088 511 2146']
                    cm                   cm ['P5,540 2106 627 2145']
            throughout           throughout ['P5,651 2088 967 2162']
                   the                  the ['P5,992 2088 1078 2145']
              sequence             sequence ['P5,1106 2106 1366 2162']
                  were                 were ['P5,1391 2106 1529 2146']
              analyzed             analyzed ['P5,1555 2088 1809 2162']
                  with                 with ['P5,1833 2088 1959 2146']
                     X                    X ['P5,1982 2089 2148 2162']
X                    ?                    - ['P5,1982 2089 2148 2162']
                   ray                  ray ['P5,1982 2089 2148 2162']
           diffraction          diffraction ['P5,9 2177 311 2235']
                     (                    ( ['P5,336 2178 530 2248']
                   XRD                  XRD ['P5,336 2178 530 2248']
                     )                    ) ['P5,336 2178 530 2248']
                    to                   to ['P5,554 2186 608 2235']
              identify             identify ['P5,630 2177 852 2252']
                   the                  the ['P5,875 2177 961 2235']
           composition          composition ['P5,983 2177 1338 2252']
                    of                   of ['P5,1360 2177 1423 2235']
       environmentally      environmentally ['P5,1439 2177 1910 2252']
X              speci?c             specific ['P5,1933 2177 2148 2252']
            authigenic           authigenic ['P5,9 2268 306 2342']
              minerals             minerals ['P5,332 2268 577 2325']
                   and                  and ['P5,605 2268 707 2325']
               changes              changes ['P5,732 2268 961 2342']
                    in                   in ['P5,987 2268 1042 2325']
                  clay                 clay ['P5,1067 2268 1185 2342']
           composition          composition ['P5,1211 2268 1566 2342']
                  that                 that ['P5,1590 2268 1698 2325']
                   may                  may ['P5,1721 2286 1843 2342']
              indicate             indicate ['P5,1868 2268 2095 2325']
                     a                    a ['P5,2119 2286 2150 2325']
                change               change ['P5,9 2357 210 2432']
                    in                   in ['P5,239 2357 293 2414']
         environmental        environmental ['P5,322 2357 737 2415']
            conditions           conditions ['P5,766 2357 1079 2415']
                     .                    . ['P5,766 2357 1079 2415']
                   The                  The ['P5,1111 2357 1221 2415']
                  less                 less ['P5,1249 2357 1354 2415']
                  than                 than ['P5,1384 2357 1506 2415']
                   0.5                  0.5 ['P5,1535 2357 1619 2415']
X                   pm                  p,m ['P5,1656 2376 1761 2431']
                  size                 size ['P5,1790 2357 1898 2415']
              fraction             fraction ['P5,1926 2357 2149 2415']
                    of                   of ['P5,9 2448 71 2505']
                   the                  the ['P5,98 2448 185 2505']
                  clay                 clay ['P5,218 2448 335 2522']
              minerals             minerals ['P5,367 2448 613 2505']
                   was                  was ['P5,647 2466 755 2506']
             separated            separated ['P5,791 2448 1060 2522']
                  from                 from ['P5,1092 2448 1232 2505']
               samples              samples ['P5,1266 2448 1492 2522']
                    by                   by ['P5,1525 2448 1595 2522']
              standard             standard ['P5,1631 2448 1872 2505']
X       centrifugation      centrifu-gation ['P5,1903 2448 2147 2505', 'P5,9 2537 187 2612']
               methods              methods ['P5,221 2537 478 2595']
                     .                    . ['P5,221 2537 478 2595']
                  Clay                 Clay ['P5,516 2537 650 2612']
               samples              samples ['P5,687 2537 913 2612']
                  were                 were ['P5,949 2556 1087 2595']
                  then                 then ['P5,1121 2537 1244 2595']
             saturated            saturated ['P5,1280 2537 1537 2595']
                  with                 with ['P5,1571 2537 1697 2595']
                    10                   10 ['P5,1737 2538 1858 2595']
                     %                    % ['P5,1737 2538 1858 2595']
X                  KCl                  KC1 ['P5,1896 2537 2013 2595']
                   and                  and ['P5,2047 2537 2149 2595']
X                 MgCl                 MgC1 ['P5,7 2628 174 2702']
                     (                    ( ['P5,201 2629 413 2699']
                 Moore                Moore ['P5,201 2629 413 2699']
                   and                  and ['P5,438 2628 540 2685']
              Reynolds             Reynolds ['P5,564 2628 850 2702']
                     ,                    , ['P5,564 2628 850 2702']
                  1997                 1997 ['P5,884 2628 1059 2699']
                     )                    ) ['P5,884 2628 1059 2699']
                     ,                    , ['P5,884 2628 1059 2699']
               mounted              mounted ['P5,1085 2628 1336 2685']
                    on                   on ['P5,1361 2646 1430 2685']
                 glass                glass ['P5,1455 2628 1594 2702']
                slides               slides ['P5,1622 2628 1780 2685']
                 using                using ['P5,1805 2628 1959 2702']
X               Drever               Drev-e ['P5,1982 2629 2147 2686', 'P5,8 2718 106 2775']
X                   ?s                  r's ['P5,1982 2629 2147 2686', 'P5,8 2718 106 2775']
             Millipore            Millipore ['P5,142 2717 414 2792']
                method               method ['P5,449 2717 664 2775']
                     (                    ( ['P5,700 2718 904 2788']
                  1973                 1973 ['P5,700 2718 904 2788']
                     )                    ) ['P5,700 2718 904 2788']
                     ,                    , ['P5,700 2718 904 2788']
                   and                  and ['P5,942 2717 1044 2775']
            glycolated           glycolated ['P5,1078 2717 1377 2792']
                   for                  for ['P5,1411 2717 1494 2775']
                   two                  two ['P5,1527 2726 1633 2775']
                  days                 days ['P5,1668 2717 1813 2792']
                     .                    . ['P5,1668 2717 1813 2792']
              Randomly             Randomly ['P5,1850 2717 2148 2792']
              oriented             oriented ['P5,9 2808 243 2865']
              powdered             powdered ['P5,266 2808 551 2882']
               samples              samples ['P5,577 2808 804 2882']
                    of                   of ['P5,830 2808 892 2865']
               nodules              nodules ['P5,912 2808 1133 2865']
            associated           associated ['P5,1160 2808 1454 2865']
                  with                 with ['P5,1478 2808 1604 2866']
                  bone                 bone ['P5,1626 2808 1766 2865']
              material             material ['P5,1789 2808 2024 2865']
                   and                  and ['P5,2047 2808 2149 2865']
                  clay                 clay ['P5,8 2897 126 2972']
               samples              samples ['P5,154 2897 381 2972']
                  were                 were ['P5,407 2916 545 2955']
              analyzed             analyzed ['P5,572 2897 826 2972']
                    by                   by ['P5,850 2897 920 2972']
                powder               powder ['P5,945 2897 1162 2972']
                   XRD                  XRD ['P5,1185 2899 1335 2954']
                    on                   on ['P5,1361 2916 1431 2955']
                     a                    a ['P5,1456 2916 1486 2955']
               SCINTAG              SCINTAG ['P5,1511 2898 1818 2955']
                   XDS                  XDS ['P5,1840 2898 1980 2955']
                  2000                 2000 ['P5,2006 2898 2147 2955']
                  with                 with ['P5,8 2987 135 3044']
                    Cu                   Cu ['P5,164 2987 245 3044']
X                  KOL                   Kn ['P5,275 2988 373 3043']
             radiation            radiation ['P5,402 2987 672 3044']
                     .                    . ['P5,402 2987 672 3044']
                 Scans                Scans ['P5,706 2987 869 3044']
                  were                 were ['P5,899 3005 1036 3044']
             evaluated            evaluated ['P5,1065 2987 1340 3044']
                  with                 with ['P5,1367 2987 1494 3044']
               methods              methods ['P5,1521 2987 1762 3044']
             described            described ['P5,1792 2987 2067 3044']
                    in                   in ['P5,2093 2987 2148 3043']
                 Moore                Moore ['P5,7 3078 198 3134']
                   and                  and ['P5,227 3076 329 3134']
              Reynolds             Reynolds ['P5,354 3076 624 3151']
                     (                    ( ['P5,654 3077 857 3147']
                  1997                 1997 ['P5,654 3077 857 3147']
                     )                    ) ['P5,654 3077 857 3147']
                     .                    . ['P5,654 3077 857 3147']
                   All                  All ['P5,80 3167 170 3224']
               fossils              fossils ['P5,198 3167 379 3224']
                   for                  for ['P5,407 3167 491 3224']
                  this                 this ['P5,516 3167 617 3224']
                 study                study ['P5,648 3167 800 3241']
                  were                 were ['P5,828 3185 966 3224']
           accessioned          accessioned ['P5,994 3167 1337 3224']
                  into                 into ['P5,1363 3167 1473 3224']
           collections          collections ['P5,1501 3167 1810 3224']
                    at                   at ['P5,1839 3176 1889 3224']
                   the                  the ['P5,1913 3167 2000 3224']
X              Wyoming             Wy-oming ['P5,2024 3168 2146 3241', 'P5,9 3256 190 3331']
              Dinosaur             Dinosaur ['P5,213 3256 477 3314']
                Center               Center ['P5,499 3257 690 3314']
                     (                    ( ['P5,713 3257 941 3327']
                   WDC                  WDC ['P5,713 3257 941 3327']
                     )                    ) ['P5,713 3257 941 3327']
                     ,                    , ['P5,713 3257 941 3327']
           Thermopolis          Thermopolis ['P5,965 3256 1349 3331']
                     ,                    , ['P5,965 3256 1349 3331']
               Wyoming              Wyoming ['P5,1371 3256 1671 3331']
                     .                    . ['P5,1371 3256 1671 3331']
              Specimen             Specimen ['P5,1697 3256 1978 3331']
X              numbers             num-bers ['P5,1997 3275 2146 3314', 'P5,7 3347 124 3404']
                   are                  are ['P5,154 3365 239 3404']
                 given                given ['P5,266 3347 425 3421']
                    in                   in ['P5,451 3347 506 3404']
X                ?gure               figure ['P5,533 3347 699 3421']
              captions             captions ['P5,727 3347 979 3421']
                     .                    . ['P5,727 3347 979 3421']
          STRATIGRAPHY         STRATIGRAPHY ['P5,399 3536 940 3593']
                   AND                  AND ['P5,964 3536 1118 3593']
         SEDIMENTOLOGY        SEDIMENTOLOGY ['P5,1147 3536 1761 3593']
               Outcrop              Outcrop ['P5,771 3682 1004 3756']
          Stratigraphy         Stratigraphy ['P5,1034 3681 1386 3756']
              Although             Although ['P6,80 42 352 117']
              deposits             deposits ['P6,382 42 614 117']
                   are                  are ['P6,647 61 731 100']
             laterally            laterally ['P6,761 42 996 117']
              variable             variable ['P6,1026 42 1272 110']
                     ,                    , ['P6,1026 42 1272 110']
         stratigraphic        stratigraphic ['P6,1306 42 1661 117']
              sections             sections ['P6,1694 42 1920 100']
               exhibit              exhibit ['P6,1950 42 2150 100']
                 three                three ['P6,8 134 150 191']
                 basic                basic ['P6,173 134 319 191']
           lithofacies          lithofacies ['P6,343 134 640 191']
          associations         associations ['P6,666 134 1010 191']
                     (                    ( ['P6,1037 134 1167 208']
                   Fig                  Fig ['P6,1037 134 1167 208']
                     .                    . ['P6,1037 134 1167 208']
                     1                    1 ['P6,1200 134 1265 205']
                     )                    ) ['P6,1200 134 1265 205']
                     .                    . ['P6,1200 134 1265 205']
           Terminology          Terminology ['P6,1292 134 1661 208']
                  used                 used ['P6,1683 134 1814 191']
                    to                   to ['P6,1835 142 1889 191']
              describe             describe ['P6,1911 134 2149 191']
             sandstone            sandstone ['P6,10 224 290 282']
               bedding              bedding ['P6,321 224 552 299']
                    is                   is ['P6,584 224 629 282']
                  from                 from ['P6,661 224 800 282']
                 McKee                McKee ['P6,830 226 1041 282']
                   and                  and ['P6,1073 224 1175 282']
                  Weir                 Weir ['P6,1204 224 1342 282']
                     (                    ( ['P6,1373 224 1560 295']
                  1953                 1953 ['P6,1373 224 1560 295']
                     )                    ) ['P6,1373 224 1560 295']
                   and                  and ['P6,1595 224 1696 282']
                 Boggs                Boggs ['P6,1726 226 1908 299']
                     (                    ( ['P6,1942 224 2145 295']
                  1995                 1995 ['P6,1942 224 2145 295']
                     )                    ) ['P6,1942 224 2145 295']
                     .                    . ['P6,1942 224 2145 295']
                   The                  The ['P6,8 316 118 373']
                 lower                lower ['P6,150 316 314 374']
                    45                   45 ['P6,344 316 412 374']
                     m                    m ['P6,448 334 503 373']
                   are                  are ['P6,536 334 620 373']
              composed             composed ['P6,654 316 944 390']
                    of                   of ['P6,977 316 1039 373']
           interbedded          interbedded ['P6,1067 316 1407 373']
           quartz-rich          quartz-rich ['P6,1439 316 1769 390']
                     ,                    , ['P6,1439 316 1769 390']
X          ?ne-grained         fine-grained ['P6,1803 316 2150 390']
             sandstone            sandstone ['P6,10 406 290 464']
                   and                  and ['P6,322 406 423 464']
              mudstone             mudstone ['P6,452 406 746 464']
                     .                    . ['P6,452 406 746 464']
                   The                  The ['P6,778 406 888 464']
             sandstone            sandstone ['P6,920 406 1200 464']
                 units                units ['P6,1228 406 1365 464']
                   are                  are ['P6,1397 425 1482 464']
                trough               trough ['P6,1511 406 1698 481']
                 cross                cross ['P6,1727 406 2151 464']
X                    ?                    - ['P6,1727 406 2151 464']
X            strati?ed           stratified ['P6,1727 406 2151 464']
                  with                 with ['P6,8 498 135 555']
                   few                  few ['P6,171 498 277 556']
                ripple               ripple ['P6,313 498 480 572']
                 cross                cross ['P6,518 516 662 555']
           laminations          laminations ['P6,700 498 1050 555']
                     .                    . ['P6,700 498 1050 555']
                 Three                Three ['P6,1089 498 1256 555']
                 meter                meter ['P6,1292 498 1635 566']
X                    ?                    - ['P6,1292 498 1635 566']
                 scale                scale ['P6,1292 498 1635 566']
                     ,                    , ['P6,1292 498 1635 566']
                 white                white ['P6,1673 498 1831 556']
             sandstone            sandstone ['P6,1868 498 2149 555']
                 units                units ['P6,7 588 145 646']
                    at                   at ['P6,176 597 227 646']
                   the                  the ['P6,253 588 340 646']
                   top                  top ['P6,368 597 458 663']
                    of                   of ['P6,488 588 550 646']
                  this                 this ['P6,573 588 674 646']
              sequence             sequence ['P6,707 607 967 663']
                  show                 show ['P6,997 588 1145 646']
           small-scale          small-scale ['P6,1176 588 1496 646']
                 cross                cross ['P6,1524 607 1668 646']
                  beds                 beds ['P6,1696 588 1826 646']
                topped               topped ['P6,1855 588 2052 663']
                    by                   by ['P6,2077 588 2148 663']
                ripple               ripple ['P6,7 680 174 754']
                 cross                cross ['P6,202 698 346 737']
X         larninations          laminations ['P6,374 680 708 737']
             separated            separated ['P6,738 680 1007 754']
                    by                   by ['P6,1031 680 1102 754']
                  thin                 thin ['P6,1129 680 1240 737']
            centimeter           centimeter ['P6,1268 680 1735 737']
X                    ?                    - ['P6,1268 680 1735 737']
                 scale                scale ['P6,1268 680 1735 737']
                 shale                shale ['P6,1762 680 1906 737']
                layers               layers ['P6,1933 680 2118 754']
                     .                    . ['P6,1933 680 2118 754']
                   The                  The ['P6,80 770 190 828']
           interbedded          interbedded ['P6,227 770 567 828']
    sandstone-mudstone   sandstone-mudstone ['P6,606 770 1191 828']
                facies               facies ['P6,1228 770 1393 828']
                    is                   is ['P6,1431 770 1475 828']
              overlain             overlain ['P6,1514 770 1748 828']
                    by                   by ['P6,1783 770 1854 845']
                    12                   12 ['P6,1898 771 1961 827']
                     m                    m ['P6,1999 789 2054 827']
                    of                   of ['P6,2091 770 2153 828']
           interbedded          interbedded ['P6,8 861 348 918']
             carbonate            carbonate ['P6,373 861 651 918']
              mudstone             mudstone ['P6,677 861 956 918']
                   and                  and ['P6,982 861 1083 918']
              mudstone             mudstone ['P6,1108 861 1401 918']
                     .                    . ['P6,1108 861 1401 918']
             Carbonate            Carbonate ['P6,1431 861 1724 918']
                 units                units ['P6,1749 861 1886 918']
                  thin                 thin ['P6,1911 861 2022 918']
                   and                  and ['P6,2047 861 2149 918']
               thicken              thicken ['P6,8 951 222 1019']
                     ,                    , ['P6,8 951 222 1019']
                   and                  and ['P6,255 951 354 1009']
                    in                   in ['P6,383 951 435 1008']
                  some                 some ['P6,468 970 610 1009']
                places               places ['P6,639 951 808 1026']
                appear               appear ['P6,841 970 1022 1026']
               nodular              nodular ['P6,1050 951 1266 1019']
                     ,                    , ['P6,1050 951 1266 1019']
               similar              similar ['P6,1300 951 1488 1009']
                    to                   to ['P6,1515 960 1567 1009']
            palustrine           palustrine ['P6,1597 951 2150 1026']
X                    ?                    - ['P6,1597 951 2150 1026']
            lacustrine           lacustrine ['P6,1597 951 2150 1026']
                strata               strata ['P6,10 1052 164 1100']
             described            described ['P6,205 1043 479 1100']
                    by                   by ['P6,520 1043 591 1117']
               Freytet              Freytet ['P6,633 1044 837 1117']
                   and                  and ['P6,879 1043 981 1100']
               Plaziat              Plaziat ['P6,1022 1043 1218 1100']
                     (                    ( ['P6,1261 1043 1447 1114']
                  1982                 1982 ['P6,1261 1043 1447 1114']
                     )                    ) ['P6,1261 1043 1447 1114']
                   and                  and ['P6,1492 1043 1594 1100']
                Wright               Wright ['P6,1634 1043 1834 1117']
                   and                  and ['P6,1875 1043 1977 1100']
                 Platt                Platt ['P6,2018 1043 2150 1100']
                     (                    ( ['P6,10 1133 213 1204']
                  1995                 1995 ['P6,10 1133 213 1204']
                     )                    ) ['P6,10 1133 213 1204']
                     .                    . ['P6,10 1133 213 1204']
              Micritic             Micritic ['P6,245 1133 475 1191']
           concretions          concretions ['P6,505 1133 834 1191']
                  from                 from ['P6,864 1133 1003 1191']
                     1                    1 ['P6,1038 1134 1058 1190']
                    to                   to ['P6,1093 1142 1147 1191']
                    30                   30 ['P6,1178 1134 1246 1191']
                    mm                   mm ['P6,1275 1152 1387 1190']
                    in                   in ['P6,1415 1133 1470 1190']
              diameter             diameter ['P6,1499 1133 1751 1191']
                   are                  are ['P6,1779 1152 1864 1191']
                  well                 well ['P6,1892 1133 2014 1191']
X          distributed         dis-tributed ['P6,2043 1133 2146 1191', 'P6,8 1225 231 1282']
            throughout           throughout ['P6,258 1225 574 1299']
                   the                  the ['P6,600 1225 686 1282']
              mudstone             mudstone ['P6,714 1225 1007 1282']
                     .                    . ['P6,714 1225 1007 1282']
                    Up                   Up ['P6,1038 1226 1124 1299']
               section              section ['P6,1154 1225 1370 1293']
                     ,                    , ['P6,1154 1225 1370 1293']
             carbonate            carbonate ['P6,1401 1225 1679 1282']
              mudstone             mudstone ['P6,1705 1225 1984 1282']
                 units                units ['P6,2009 1225 2147 1282']
               thicken              thicken ['P6,8 1315 219 1373']
                   and                  and ['P6,247 1315 349 1373']
              mudstone             mudstone ['P6,375 1315 653 1373']
                 units                units ['P6,680 1315 817 1373']
                  thin                 thin ['P6,845 1315 956 1373']
                 until                until ['P6,982 1315 1112 1373']
              reaching             reaching ['P6,1138 1315 1385 1390']
                     a                    a ['P6,1413 1334 1443 1373']
             1-m-thick            1-m-thick ['P6,1475 1315 1753 1373']
               nodular              nodular ['P6,1776 1315 1997 1373']
                  unit                 unit ['P6,2019 1315 2145 1373']
                     .                    . ['P6,2019 1315 2145 1373']
                   The                  The ['P6,8 1405 118 1462']
           interbedded          interbedded ['P6,147 1405 488 1462']
             carbonate            carbonate ['P6,517 1405 795 1462']
              mudstone             mudstone ['P6,824 1405 1420 1462']
                     ?                    ? ['P6,824 1405 1420 1462']
X             mudstone           ??mudstone ['P6,824 1405 1420 1462']
            succession           succession ['P6,1451 1405 1756 1462']
                   has                  has ['P6,1784 1405 1877 1462']
                     a                    a ['P6,1909 1423 1939 1462']
                lentic               lentic ['P6,1966 1405 2147 1462']
X                    ?                    - ['P6,1966 1405 2147 1462']
                  ular                 ular ['P6,7 1497 120 1554']
              geometry             geometry ['P6,146 1506 432 1571']
                     ,                    , ['P6,146 1506 432 1571']
              thinning             thinning ['P6,461 1497 700 1571']
                    to                   to ['P6,727 1506 781 1554']
                   the                  the ['P6,809 1497 895 1554']
                 north                north ['P6,922 1497 1073 1554']
                   and                  and ['P6,1102 1497 1203 1554']
                 south                south ['P6,1231 1497 1384 1554']
                 along                along ['P6,1412 1497 1569 1571']
                   the                  the ['P6,1596 1497 1682 1554']
               outcrop              outcrop ['P6,1710 1506 1942 1571']
                     .                    . ['P6,1710 1506 1942 1571']
                 Eight                Eight ['P6,80 1587 236 1662']
                nearly               nearly ['P6,262 1587 440 1662']
              complete             complete ['P6,469 1587 730 1662']
              dinosaur             dinosaur ['P6,758 1587 1006 1645']
             skeletons            skeletons ['P6,1034 1587 1297 1645']
                  have                 have ['P6,1324 1587 1459 1645']
                  been                 been ['P6,1484 1587 1620 1645']
            discovered           discovered ['P6,1647 1587 1958 1645']
                    in                   in ['P6,1983 1587 2037 1644']
                   the                  the ['P6,2062 1587 2148 1645']
             carbonate            carbonate ['P6,8 1679 286 1736']
              mudstone             mudstone ['P6,308 1679 892 1736']
X                    ?                    - ['P6,308 1679 892 1736']
              mudstone             mudstone ['P6,308 1679 892 1736']
                facies               facies ['P6,914 1679 1095 1736']
                     .                    . ['P6,914 1679 1095 1736']
                  Most                 Most ['P6,1119 1680 1267 1736']
              quarries             quarries ['P6,1289 1679 1517 1753']
                 yield                yield ['P6,1539 1679 1682 1753']
        well-preserved       well-preserved ['P6,1702 1679 2148 1753']
                     ,                    , ['P6,1702 1679 2148 1753']
           articulated          articulated ['P6,9 1769 311 1827']
          camarasaurid         camarasaurid ['P6,333 1769 731 1837']
                     ,                    , ['P6,333 1769 731 1837']
           apatosaurid          apatosaurid ['P6,756 1769 1101 1844']
                     ,                    , ['P6,756 1769 1101 1844']
                    or                   or ['P6,1126 1788 1185 1827']
            diplodocid           diplodocid ['P6,1204 1769 1511 1844']
              sauropod             sauropod ['P6,1534 1769 1795 1844']
              material             material ['P6,1814 1769 2063 1827']
                     .                    . ['P6,1814 1769 2063 1827']
                    SI                   SI ['P6,2088 1770 2148 1827']
                quarry               quarry ['P6,8 1879 197 1935']
                    is                   is ['P6,223 1861 268 1918']
               located              located ['P6,296 1861 503 1918']
         approximately        approximately ['P6,530 1861 943 1935']
                    12                   12 ['P6,976 1861 1039 1918']
                     m                    m ['P6,1065 1879 1121 1918']
                 below                below ['P6,1144 1861 1318 1919']
                   the                  the ['P6,1344 1861 1430 1918']
              Morrison             Morrison ['P6,1455 1861 1998 1935']
X                    .                    - ['P6,1455 1861 1998 1935']
X                    ?                    C ['P6,1455 1861 1998 1935']
X                    .                    l ['P6,1455 1861 1998 1935']
X             Cloverly               overly ['P6,1455 1861 1998 1935']
X              contact              con-tac ['P6,2022 1879 2146 1918', 'P6,8 1960 124 2008']
X                    .                   t. ['P6,2022 1879 2146 1918', 'P6,8 1960 124 2008']
                   The                  The ['P6,80 2043 190 2100']
                   top                  top ['P6,221 2052 311 2117']
                     3                    3 ['P6,345 2043 374 2101']
                     m                    m ['P6,409 2061 465 2100']
                    of                   of ['P6,496 2043 558 2100']
                   the                  the ['P6,585 2043 671 2100']
              Morrison             Morrison ['P6,702 2043 970 2100']
                   are                  are ['P6,1002 2061 1086 2100']
              composed             composed ['P6,1118 2043 1409 2117']
                    of                   of ['P6,1440 2043 1503 2100']
                purple               purple ['P6,1528 2043 1711 2117']
                     (                    ( ['P6,1745 2043 1972 2114']
                 5P4/2                5P4/2 ['P6,1745 2043 1972 2114']
                     )                    ) ['P6,1745 2043 1972 2114']
                     ,                    , ['P6,1745 2043 1972 2114']
X             clayrich            clay-rich ['P6,2007 2043 2146 2117', 'P6,7 2133 119 2191']
              mudstone             mudstone ['P6,141 2133 420 2191']
                  with                 with ['P6,442 2133 569 2191']
              greenish             greenish ['P6,592 2133 835 2208']
                  gray                 gray ['P6,857 2152 982 2208']
                     (                    ( ['P6,1007 2133 1225 2204']
X                 5GY6                 SGY6 ['P6,1007 2133 1225 2204']
                     /                    / ['P6,1007 2133 1225 2204']
X                    l                    1 ['P6,1232 2133 1494 2191']
X                    ?                    - ['P6,1232 2133 1494 2191']
                  5GY4                 5GY4 ['P6,1232 2133 1494 2191']
                     /                    / ['P6,1232 2133 1494 2191']
                     1                    1 ['P6,1501 2134 1550 2204']
                     )                    ) ['P6,1501 2134 1550 2204']
               mottles              mottles ['P6,1573 2133 1800 2201']
                     ,                    , ['P6,1573 2133 1800 2201']
              overlain             overlain ['P6,1824 2133 2058 2191']
                    by                   by ['P6,2077 2133 2148 2208']
         approximately        approximately ['P6,9 2225 423 2299']
                     1                    1 ['P6,455 2225 476 2282']
                     m                    m ['P6,506 2243 562 2282']
                    of                   of ['P6,586 2225 648 2282']
               organic              organic ['P6,669 2225 1020 2299']
X                    ?                    - ['P6,669 2225 1020 2299']
                  rich                 rich ['P6,669 2225 1020 2299']
             claystone            claystone ['P6,1044 2225 1329 2299']
                     .                    . ['P6,1044 2225 1329 2299']
                 Dense                Dense ['P6,1356 2226 1534 2282']
              globular             globular ['P6,1558 2225 1798 2299']
           concretions          concretions ['P6,1819 2225 2148 2282']
                    in                   in ['P6,8 2315 62 2372']
                   the                  the ['P6,87 2315 173 2373']
                purple               purple ['P6,197 2315 380 2390']
              mudstone             mudstone ['P6,405 2315 684 2373']
                 range                range ['P6,709 2334 868 2390']
                    in                   in ['P6,893 2315 947 2372']
                  size                 size ['P6,974 2315 1082 2373']
                  from                 from ['P6,1107 2315 1246 2373']
                     2                    2 ['P6,1271 2316 1304 2372']
                    to                   to ['P6,1329 2324 1382 2373']
                    24                   24 ['P6,1409 2316 1478 2372']
                    cm                   cm ['P6,1504 2334 1590 2373']
                    in                   in ['P6,1614 2315 1668 2372']
              diameter             diameter ['P6,1693 2315 1952 2373']
                     .                    . ['P6,1693 2315 1952 2373']
                 These                These ['P6,1978 2315 2149 2373']
           concretions          concretions ['P6,8 2407 337 2464']
                appear               appear ['P6,369 2425 560 2481']
                    to                   to ['P6,587 2415 640 2464']
                    be                   be ['P6,669 2407 736 2464']
             nucleated            nucleated ['P6,765 2407 1041 2464']
                around               around ['P6,1070 2407 1268 2464']
               organic              organic ['P6,1297 2407 1510 2481']
              material             material ['P6,1538 2407 1774 2464']
                    or                   or ['P6,1803 2425 1861 2464']
                   are                  are ['P6,1890 2425 1974 2464']
X           associated          asso-ciated ['P6,2004 2425 2147 2464', 'P6,8 2497 179 2555']
                  with                 with ['P6,212 2497 339 2555']
                 large                large ['P6,372 2497 515 2572']
        conical-shaped       conical-shaped ['P6,549 2497 981 2572']
            steinkerns           steinkerns ['P6,1015 2497 1319 2555']
                     .                    . ['P6,1015 2497 1319 2555']
               Topping              Topping ['P6,1356 2497 1592 2572']
                   the                  the ['P6,1625 2497 1711 2555']
              sequence             sequence ['P6,1746 2516 2007 2572']
                    is                   is ['P6,2039 2497 2084 2555']
                     a                    a ['P6,2119 2516 2149 2555']
         structureless        structureless ['P6,10 2589 382 2657']
                     ,                    , ['P6,10 2589 382 2657']
                 black                black ['P6,409 2589 580 2657']
                     ,                    , ['P6,409 2589 580 2657']
               organic              organic ['P6,610 2589 961 2663']
X                    ?                    - ['P6,610 2589 961 2663']
                  rich                 rich ['P6,610 2589 961 2663']
             claystone            claystone ['P6,987 2589 1271 2663']
                     .                    . ['P6,987 2589 1271 2663']
       High-Resolution      High-Resolution ['P6,532 2797 1012 2871']
                Quarry               Quarry ['P6,1039 2797 1243 2871']
          Stratigraphy         Stratigraphy ['P6,1272 2797 1624 2871']
          Bone-bearing         Bone-bearing ['P6,80 2953 471 3027']
                 units                units ['P6,495 2953 632 3010']
                  vary                 vary ['P6,658 2971 786 3027']
                    in                   in ['P6,810 2953 865 3010']
             thickness            thickness ['P6,888 2953 1154 3010']
                  from                 from ['P6,1178 2953 1318 3010']
                    30                   30 ['P6,1341 2953 1409 3011']
                    to                   to ['P6,1433 2962 1487 3010']
                    80                   80 ['P6,1513 2953 1581 3011']
                    cm                   cm ['P6,1605 2971 1692 3010']
            vertically           vertically ['P6,1713 2953 1998 3027']
                     ,                    , ['P6,1713 2953 1998 3027']
                  with                 with ['P6,2022 2953 2149 3011']
                   the                  the ['P6,8 3043 94 3101']
              thickest             thickest ['P6,128 3043 352 3101']
              deposits             deposits ['P6,386 3043 618 3118']
                  near                 near ['P6,653 3062 777 3101']
                   the                  the ['P6,809 3043 895 3101']
                middle               middle ['P6,929 3043 1127 3101']
                    of                   of ['P6,1162 3043 1224 3101']
                   the                  the ['P6,1253 3043 1339 3101']
                quarry               quarry ['P6,1374 3062 1563 3118']
                     (                    ( ['P6,1599 3043 1730 3118']
                   Fig                  Fig ['P6,1599 3043 1730 3118']
                     .                    . ['P6,1599 3043 1730 3118']
                     2                    2 ['P6,1768 3044 1840 3114']
                     )                    ) ['P6,1768 3044 1840 3114']
                     .                    . ['P6,1768 3044 1840 3114']
              Although             Although ['P6,1877 3043 2149 3118']
                  only                 only ['P6,9 3135 134 3209']
                   two                  two ['P6,157 3143 263 3193']
                 units                units ['P6,287 3135 424 3192']
                   are                  are ['P6,450 3153 534 3192']
               readily              readily ['P6,556 3135 756 3209']
              apparent             apparent ['P6,781 3144 1041 3209']
                     ,                    , ['P6,781 3144 1041 3209']
             synthesis            synthesis ['P6,1069 3135 1328 3209']
                    of                   of ['P6,1352 3135 1414 3192']
            geological           geological ['P6,1432 3135 1746 3209']
                     ,                    , ['P6,1432 3135 1746 3209']
           geochemical          geochemical ['P6,1769 3135 2147 3209']
                     ,                    , ['P6,1769 3135 2147 3209']
                   and                  and ['P6,9 3225 111 3283']
       paleontological      paleontological ['P6,136 3225 581 3300']
                  data                 data ['P6,607 3225 726 3283']
              revealed             revealed ['P6,751 3225 995 3283']
                   two                  two ['P6,1020 3234 1125 3283']
